MUN_OFICIA,CLA_CICTRO,INESTAB_su,SUP_TOT_HA
"29058",Muy bajo,0.000000,1009.376
"29057",Muy bajo,0.000000,796.625
"29056",Muy bajo,0.000000,919.905
"29055",Muy bajo,0.000000,2880.217
"29054",Muy bajo,0.000000,449.613
"29053",Muy bajo,0.000000,449.185
"29052",Muy bajo,0.000000,3598.543
"29051",Muy bajo,0.000000,778.606
"29050",Muy bajo,0.000000,3950.686
"29049",Muy bajo,0.000000,1020.757
"29048",Muy bajo,0.000000,1181.475
"29047",Muy bajo,0.000000,2544.263
"29046",Muy bajo,0.000000,4989.697
"29045",Muy bajo,0.000000,2560.997
"29044",Muy bajo,0.000000,2949.672
"29043",Muy bajo,0.000000,3679.028
"29042",Muy bajo,0.000000,731.985
"29041",Muy bajo,0.000000,2324.827
"29040",Muy bajo,0.000000,10281.325
"29039",Muy bajo,0.000000,4151.171
"29038",Muy bajo,0.000000,3840.590
"29037",Muy bajo,0.000000,7709.137
"29036",Muy bajo,0.000000,1381.098
"29035",Muy bajo,0.000000,1425.217
"29034",Muy bajo,0.000000,57547.918
"29033",Muy bajo,0.000000,5213.019
"29032",Muy bajo,0.000000,2613.936
"29031",Muy bajo,0.000000,16981.372
"29030",Muy bajo,0.000000,15466.632
"29029",Muy bajo,0.000000,1645.109
"29028",Muy bajo,0.000000,7663.162
"29027",Muy bajo,0.000000,1324.234
"29026",Muy bajo,0.000000,2588.902
"29025",Muy bajo,0.000000,5892.873
"29024",Muy bajo,0.000000,6095.499
"29023",Muy bajo,0.000000,5249.785
"29022",Muy bajo,0.000000,1499.612
"29021",Muy bajo,0.000000,10822.980
"29019",Muy bajo,0.000000,2310.822
"29018",Muy bajo,0.000000,2615.216
"29017",Muy bajo,0.000000,1464.204
"29016",Muy bajo,0.000000,4440.054
"29015",Muy bajo,0.000000,16149.149
"29014",Muy bajo,0.000000,17598.782
"29013",Muy bajo,0.000000,34879.947
"29012",Muy bajo,0.000000,13969.441
"29011",Muy bajo,0.000000,3637.836
"29010",Muy bajo,0.000000,7722.216
"29009",Muy bajo,0.000000,1667.261
"29008",Muy bajo,0.000000,8426.264
"29007",Muy bajo,0.000000,5843.324
"29006",Muy bajo,0.000000,25394.849
"29005",Muy bajo,0.000000,4386.664
"29004",Muy bajo,0.000000,18818.347
"29003",Muy bajo,0.000000,10815.888
"29002",Muy bajo,0.000000,1161.920
"21027",Muy bajo,0.000000,39279.399
"21047",Muy bajo,0.000000,80417.780
"21072",Bajo,0.000000,4760.728
"21073",Muy bajo,0.000000,13809.175
"21088",Bajo,0.000000,2999.118
"21155",Muy bajo,0.000000,14524.993
"21216",Bajo,0.000000,1915.174
"21117",Muy bajo,0.000000,411.287
"21001",Muy bajo,0.000000,17688.032
"21002",Bajo,0.000000,18082.383
"21004",Muy bajo,0.000000,14057.528
"21005",Muy bajo,0.000000,7512.858
"21006",Muy bajo,0.000000,9133.923
"21007",Muy bajo,0.000000,18503.289
"21008",Muy bajo,0.000000,6073.598
"21009",Muy bajo,0.000000,7225.117
"21010",Muy bajo,0.000000,39387.865
"21011",Muy bajo,0.000000,7937.607
"21012",Muy bajo,0.000000,5229.555
"21013",Muy bajo,0.000000,4714.963
"21014",Bajo,0.000000,4451.652
"21015",Muy bajo,0.000000,13509.159
"21016",Muy bajo,0.000000,16680.697
"21017",Muy bajo,0.000000,4809.334
"21018",Muy bajo,0.000000,33162.023
"21019",Muy bajo,0.000000,29320.974
"21020",Muy bajo,0.000000,2693.747
"21021",Muy bajo,0.000000,1134.272
"21022",Muy bajo,0.000000,12980.239
"21023",Muy bajo,0.000000,13314.037
"21024",Muy bajo,0.000000,18816.819
"21025",Bajo,0.000000,10672.995
"21026",Muy bajo,0.000000,6690.516
"21028",Bajo,0.000000,1616.958
"21029",Bajo,0.000000,1399.038
"21030",Bajo,0.000000,1225.805
"21031",Muy bajo,0.000000,11513.022
"21032",Muy bajo,0.000000,24065.365
"21033",Muy bajo,0.000000,4745.914
"21034",Muy bajo,0.000000,3673.973
"21035",Muy bajo,0.000000,24928.824
"21036",Muy bajo,0.000000,22870.385
"21037",Muy bajo,0.000000,13374.241
"21038",Muy bajo,0.000000,2330.060
"21039",Bajo,0.000000,6134.144
"21040",Muy bajo,0.000000,16027.841
"21041",Muy bajo,0.000000,3817.359
"21042",Muy bajo,0.000000,19885.132
"21043",Bajo,0.000000,18169.163
"21044",Muy bajo,0.000000,30132.525
"21045",Muy bajo,0.000000,38965.818
"21046",Muy bajo,0.000000,8714.957
"21048",Muy bajo,0.000000,8107.600
"21049",Muy bajo,0.000000,8960.533
"21050",Muy bajo,0.000000,10934.482
"21051",Muy bajo,0.000000,32551.074
"21052",Muy bajo,0.000000,2594.313
"21053",Muy bajo,0.000000,75968.129
"21054",Muy bajo,0.000000,14832.736
"21055",Muy bajo,0.000000,12878.801
"21056",Muy bajo,0.000000,14112.911
"21057",Muy bajo,0.000000,6374.646
"21058",Muy bajo,0.000000,14590.630
"21059",Muy bajo,0.000000,8849.630
"21060",Muy bajo,0.000000,1610.747
"21061",Muy bajo,0.000000,9957.308
"21062",Muy bajo,0.000000,5214.851
"21063",Muy bajo,0.000000,7926.982
"21064",Medio,0.000000,42865.727
"21065",Muy bajo,0.000000,9152.116
"21066",Muy bajo,0.000000,15500.492
"21067",Muy bajo,0.000000,22808.594
"21068",Bajo,0.000000,5050.204
"21069",Muy bajo,0.000000,23136.085
"21070",Muy bajo,0.000000,16841.045
"21071",Muy bajo,0.000000,25095.158
"21074",Muy bajo,0.000000,17295.009
"21075",Bajo,0.000000,7480.540
"21076",Bajo,0.000000,31911.446
"21077",Bajo,0.000000,4213.014
"21078",Bajo,0.000000,6957.622
"21079",Muy bajo,0.000000,5056.925
"21080",Bajo,0.000000,1243.407
"21081",Muy bajo,0.000000,30830.100
"21082",Muy bajo,0.000000,10674.802
"21083",Muy bajo,0.000000,56112.965
"21084",Bajo,0.000000,1964.869
"21085",Muy bajo,0.000000,53704.522
"21086",Bajo,0.000000,20591.709
"21087",Muy bajo,0.000000,60140.736
"21089",Muy bajo,0.000000,17034.259
"21090",Muy bajo,0.000000,2229.593
"21091",Muy bajo,0.000000,2298.015
"21092",Muy bajo,0.000000,22508.691
"21093",Muy bajo,0.000000,18034.184
"21094",Muy bajo,0.000000,27414.118
"21095",Muy bajo,0.000000,1124.566
"21096",Muy bajo,0.000000,5544.965
"21097",Muy bajo,0.000000,950.630
"21098",Muy bajo,0.000000,15665.522
"21099",Muy bajo,0.000000,24461.045
"21100",Muy bajo,0.000000,6109.474
"21101",Bajo,0.000000,2762.053
"21102",Muy bajo,0.000000,1887.921
"21103",Muy bajo,0.000000,10840.333
"21104",Muy bajo,0.000000,16749.981
"21105",Muy bajo,0.000000,6717.277
"21106",Muy bajo,0.000000,11979.208
"21107",Bajo,0.000000,6304.324
"21108",Muy bajo,0.000000,23958.319
"21109",Muy bajo,0.000000,9845.593
"21110",Muy bajo,0.000000,36225.729
"21111",Medio,0.000000,22030.229
"21112",Muy bajo,0.000000,23285.818
"21113",Muy bajo,0.000000,22118.485
"21114",Muy bajo,0.000000,54730.909
"21115",Muy bajo,0.000000,18683.316
"21116",Muy bajo,0.000000,16712.732
"21118",Muy bajo,0.000000,3077.299
"21119",Muy bajo,0.000000,5866.008
"21120",Muy bajo,0.000000,8004.153
"21121",Muy bajo,0.000000,13301.968
"21122",Muy bajo,0.000000,3938.787
"21123",Bajo,0.000000,4515.082
"21124",Muy bajo,0.000000,10927.573
"21125",Muy bajo,0.000000,1178.905
"21126",Muy bajo,0.000000,3983.146
"21127",Muy bajo,0.000000,14299.321
"21128",Muy bajo,0.000000,17701.583
"21129",Muy bajo,0.000000,33532.375
"21130",Muy bajo,0.000000,9625.335
"21131",Muy bajo,0.000000,2474.411
"21132",Muy bajo,0.000000,8956.712
"21133",Muy bajo,0.000000,720.823
"21134",Muy bajo,0.000000,5072.700
"21135",Muy bajo,0.000000,7278.243
"21136",Muy bajo,0.000000,831.944
"21137",Muy bajo,0.000000,21057.054
"21138",Muy bajo,0.000000,16215.219
"21139",Muy bajo,0.000000,9688.438
"21140",Muy bajo,0.000000,7690.647
"21141",Muy bajo,0.000000,17507.191
"21142",Muy bajo,0.000000,22029.184
"21143",Muy bajo,0.000000,11092.869
"21144",Muy bajo,0.000000,2382.771
"21145",Muy bajo,0.000000,23675.256
"21146",Muy bajo,0.000000,4755.022
"21147",Muy bajo,0.000000,28629.270
"21148",Muy bajo,0.000000,3278.397
"21149",Muy bajo,0.000000,9399.623
"21150",Muy bajo,0.000000,18035.544
"21151",Muy bajo,0.000000,1940.792
"21152",Muy bajo,0.000000,11427.671
"21153",Muy bajo,0.000000,17566.061
"21154",Muy bajo,0.000000,18040.817
"21156",Muy bajo,0.000000,55299.434
"21157",Muy bajo,0.000000,49170.044
"21158",Muy bajo,0.000000,14028.355
"21159",Muy bajo,0.000000,24867.667
"21160",Muy bajo,0.000000,13674.675
"21161",Muy bajo,0.000000,22477.684
"21162",Bajo,0.000000,2873.138
"21163",Muy bajo,0.000000,6131.604
"21164",Muy bajo,0.000000,21747.133
"21165",Muy bajo,0.000000,2956.471
"21166",Muy bajo,0.000000,13226.348
"21167",Bajo,0.000000,7092.389
"21168",Muy bajo,0.000000,11620.693
"21169",Muy bajo,0.000000,39205.202
"21170",Muy bajo,0.000000,45061.942
"21171",Muy bajo,0.000000,1564.284
"21172",Bajo,0.000000,32858.248
"21173",Muy bajo,0.000000,977.644
"21174",Bajo,0.000000,9252.424
"21175",Muy bajo,0.000000,13325.094
"21176",Muy bajo,0.000000,8363.053
"21177",Muy bajo,0.000000,39613.460
"21178",Bajo,0.000000,17331.690
"21179",Muy bajo,0.000000,42127.645
"21180",Muy bajo,0.000000,31385.490
"21181",Muy bajo,0.000000,2148.435
"21182",Muy bajo,0.000000,1492.417
"21183",Muy bajo,0.000000,14296.865
"21184",Muy bajo,0.000000,6332.962
"21185",Muy bajo,0.000000,8378.141
"21186",Bajo,0.000000,29412.227
"21187",Bajo,0.000000,5478.633
"21188",Muy bajo,0.000000,21895.766
"21189",Muy bajo,0.000000,10186.264
"21190",Muy bajo,0.000000,15541.393
"21191",Muy bajo,0.000000,27777.352
"21192",Bajo,0.000000,4192.328
"21193",Muy bajo,0.000000,27881.965
"21194",Bajo,0.000000,31654.083
"21195",Muy bajo,0.000000,26127.820
"21196",Muy bajo,0.000000,6031.084
"21197",Bajo,0.000000,31252.559
"21198",Muy bajo,0.000000,20465.221
"21200",Bajo,0.000000,6020.092
"21201",Muy bajo,0.000000,4661.216
"21202",Bajo,0.000000,7840.312
"21203",Muy bajo,0.000000,16362.774
"21204",Bajo,0.000000,2959.077
"21205",Muy bajo,0.000000,12803.923
"21206",Muy bajo,0.000000,24775.744
"21207",Bajo,0.000000,17653.304
"21208",Muy bajo,0.000000,48920.486
"21209",Muy bajo,0.000000,42931.996
"21210",Bajo,0.000000,2034.602
"21211",Muy bajo,0.000000,3076.875
"21212",Muy bajo,0.000000,26671.503
"21213",Muy bajo,0.000000,17622.400
"21214",Muy bajo,0.000000,6284.835
"21215",Bajo,0.000000,3650.310
"21217",Muy bajo,0.000000,26926.164
"21199",Muy bajo,0.000000,14588.609
"13035",Muy bajo,0.000000,14634.030
"13007",Muy bajo,0.000000,27231.965
"13008",Muy bajo,0.000000,32222.370
"13001",Muy bajo,0.000000,24160.396
"13002",Muy bajo,0.000000,23886.807
"13003",Bajo,0.000000,27180.286
"13004",Bajo,0.000000,12001.910
"13006",Muy bajo,0.000000,43352.336
"13011",Bajo,0.000000,14264.968
"13012",Bajo,0.000000,45851.108
"13014",Muy bajo,0.000000,21101.014
"13015",Bajo,0.000000,59362.836
"13016",Muy bajo,0.000000,39139.370
"13018",Bajo,0.000000,23163.247
"13022",Muy bajo,0.000000,14080.403
"13024",Muy bajo,0.000000,30284.595
"13025",Bajo,0.000000,29231.123
"13026",Muy bajo,0.000000,10745.599
"13027",Bajo,0.000000,21483.835
"13028",Bajo,0.000000,39404.536
"13030",Bajo,0.000000,48659.532
"13031",Bajo,0.000000,44098.593
"13032",Muy bajo,0.000000,3838.517
"13033",Muy bajo,0.000000,11079.030
"13034",Bajo,0.000000,17720.869
"13036",Bajo,0.000000,24572.337
"13038",Bajo,0.000000,19214.146
"13039",Muy bajo,0.000000,5342.709
"13040",Muy bajo,0.000000,23278.655
"13042",Bajo,0.000000,19826.585
"13043",Bajo,0.000000,24970.426
"13045",Muy bajo,0.000000,7973.465
"13046",Bajo,0.000000,32398.779
"13047",Bajo,0.000000,38539.862
"13049",Muy bajo,0.000000,18807.653
"13051",Muy bajo,0.000000,11401.559
"13053",Bajo,0.000000,35847.832
"13055",Bajo,0.000000,25622.500
"13056",Muy bajo,0.000000,6429.112
"13057",Muy bajo,0.000000,42020.735
"13058",Muy bajo,0.000000,24001.201
"13060",Bajo,0.000000,17663.193
"13062",Bajo,0.000000,34734.482
"13068",Muy bajo,0.000000,25545.573
"13071",Bajo,0.000000,53159.849
"13073",Bajo,0.000000,39211.133
"13077",Muy bajo,0.000000,21741.469
"13078",Muy bajo,0.000000,13541.021
"13079",Bajo,0.000000,18706.762
"13080",Bajo,0.000000,15435.404
"13081",Bajo,0.000000,27269.200
"13084",Bajo,0.000000,87249.982
"13072",Muy bajo,0.000000,8292.689
"13021",Muy bajo,0.000000,12301.189
"13059",Muy bajo,0.000000,52502.916
"13020",Bajo,0.000000,23953.868
"13037",Bajo,0.000000,79690.965
"13029",Muy bajo,0.000000,66074.631
"13061",Muy bajo,0.000000,24290.858
"13083",Muy bajo,0.000000,31986.840
"13069",Muy bajo,0.000000,7680.901
"13075",Muy bajo,0.000000,11711.154
"13052",Muy bajo,0.000000,29736.449
"13066",Muy bajo,0.000000,9072.790
"13041",Muy bajo,0.000000,13586.501
"13067",Muy bajo,0.000000,16335.080
"13070",Muy bajo,0.000000,2818.404
"13074",Muy bajo,0.000000,4231.432
"13044",Muy bajo,0.000000,34131.485
"13017",Muy bajo,0.000000,27833.062
"13063",Muy bajo,0.000000,35342.568
"13076",Muy bajo,0.000000,33611.249
"13010",Muy bajo,0.000000,6245.004
"13013",Muy bajo,0.000000,12232.058
"13064",Muy bajo,0.000000,14784.985
"13009",Bajo,0.000000,13759.729
"13019",Muy bajo,0.000000,22282.414
"13023",Muy bajo,0.000000,9803.504
"13048",Muy bajo,0.000000,15409.663
"13050",Muy bajo,0.000000,9097.785
"13054",Muy bajo,0.000000,20571.494
"13082",Muy bajo,0.000000,11695.313
"13065",Muy bajo,0.000000,4493.407
"13005",Muy bajo,0.000000,23899.106
"29001",Muy bajo,0.000000,1139.411
"30025",Muy bajo,0.000000,17302.070
"30055",Bajo,0.000000,15199.772
"30056",Bajo,0.000000,9263.864
"30104",Bajo,0.000000,29645.819
"30150",Medio,0.000000,39997.172
"30151",Medio,0.000000,101809.602
"30193",Bajo,0.000000,24716.151
"21003",Muy bajo,0.000000,60854.814
"19026",Muy bajo,0.000000,11769.495
"19031",Muy bajo,0.000000,24729.672
"19041",Muy bajo,0.000000,32280.435
"19049",Muy bajo,0.000000,73922.540
"19018",Muy bajo,0.000000,103207.966
"19048",Muy bajo,0.000000,91579.858
"19039",Muy bajo,0.000000,32477.733
"19019",Muy bajo,0.000000,7078.226
"19010",Muy bajo,0.000000,10438.368
"19021",Muy bajo,0.000000,14892.544
"19045",Muy bajo,0.000000,166725.376
"19025",Muy bajo,0.000000,18449.434
"19006",Muy bajo,0.000000,22471.146
"19012",Muy bajo,0.000000,13873.539
"19047",Muy bajo,0.000000,17058.507
"19001",Muy bajo,0.000000,4687.832
"19013",Bajo,0.000000,426570.528
"19020",Muy bajo,0.000000,188859.552
"19003",Muy bajo,0.000000,69451.292
"19015",Muy bajo,0.000000,72073.509
"19051",Muy bajo,0.000000,87933.698
"19044",Muy bajo,0.000000,154144.863
"19046",Muy bajo,0.000000,6017.002
"19008",Muy bajo,0.000000,46671.274
"19033",Bajo,0.000000,250920.725
"19050",Bajo,0.000000,176494.929
"19043",Muy bajo,0.000000,68306.789
"19042",Muy bajo,0.000000,134095.337
"19040",Bajo,0.000000,117124.113
"19038",Bajo,0.000000,186894.040
"19037",Muy bajo,0.000000,385996.277
"19036",Muy bajo,0.000000,99791.432
"19035",Muy bajo,0.000000,20780.007
"19034",Muy bajo,0.000000,26486.356
"19032",Muy bajo,0.000000,342806.062
"19030",Bajo,0.000000,56050.709
"19029",Bajo,0.000000,12779.163
"19028",Muy bajo,0.000000,44317.976
"19027",Muy bajo,0.000000,49654.973
"19024",Muy bajo,0.000000,130667.298
"19023",Muy bajo,0.000000,38792.718
"19022",Bajo,0.000000,247884.346
"19017",Bajo,0.000000,706828.179
"19016",Muy bajo,0.000000,61470.862
"19014",Bajo,0.000000,505366.535
"19011",Muy bajo,0.000000,100748.717
"19009",Muy bajo,0.000000,114085.991
"19007",Muy bajo,0.000000,268862.870
"19005",Bajo,0.000000,453921.664
"19004",Muy bajo,0.000000,19045.227
"19002",Muy bajo,0.000000,98087.674
"05035",Muy bajo,0.000000,128274.583
"05024",Muy bajo,0.000000,1062060.558
"05017",Muy bajo,0.000000,80604.412
"05038",Bajo,0.000000,793874.237
"05037",Bajo,0.000000,185452.955
"05036",Muy bajo,0.000000,440175.658
"05034",Bajo,0.000000,792172.470
"05033",Muy bajo,0.000000,714387.255
"05032",Bajo,0.000000,80240.399
"05031",Muy bajo,0.000000,644304.625
"05030",Muy bajo,0.000000,561956.759
"05029",Muy bajo,0.000000,28936.293
"05028",Bajo,0.000000,197627.405
"05027",Muy bajo,0.000000,675438.909
"05026",Muy bajo,0.000000,288649.856
"05025",Bajo,0.000000,47443.138
"05023",Bajo,0.000000,2602444.071
"05022",Muy bajo,0.000000,90793.231
"05021",Muy bajo,0.000000,71657.499
"05020",Bajo,0.000000,828845.704
"05019",Muy bajo,0.000000,63915.333
"05018",Muy bajo,0.000000,125151.703
"05016",Muy bajo,0.000000,67336.647
"05015",Muy bajo,0.000000,245812.240
"05014",Bajo,0.000000,220093.812
"05013",Bajo,0.000000,112979.560
"05012",Bajo,0.000000,292672.375
"05011",Muy bajo,0.000000,264087.572
"05010",Muy bajo,0.000000,45745.679
"05009",Muy bajo,0.000000,281006.738
"05008",Muy bajo,0.000000,102490.289
"05007",Muy bajo,0.000000,1067231.395
"05006",Muy bajo,0.000000,334305.368
"05005",Muy bajo,0.000000,211881.976
"05004",Muy bajo,0.000000,163533.530
"05003",Muy bajo,0.000000,25164.276
"05002",Bajo,0.000000,1146397.182
"05001",Muy bajo,0.000000,74315.090
"28016",Muy bajo,0.000000,213608.855
"28027",Bajo,0.000000,122403.102
"28012",Medio,0.000000,324256.251
"28041",Bajo,0.000000,146356.508
"28039",Bajo,0.000000,307597.792
"28008",Medio,0.000000,301399.561
"28019",Medio,0.000000,256858.274
"28023",Medio,0.000000,253310.495
"28001",Alto,0.000000,185887.263
"28002",Medio,0.000000,381935.744
"28004",Muy bajo,0.000000,58224.181
"28005",Medio,0.000000,190503.500
"28010",Alto,0.000000,188944.515
"28018",Alto,0.000000,166961.557
"28028",Muy bajo,0.000000,30302.332
"28029",Bajo,0.000000,147714.440
"28037",Muy alto,0.000000,671554.796
"28040",Bajo,0.000000,89975.299
"28020",Muy bajo,0.000000,36422.664
"28015",Muy bajo,0.000000,43248.567
"28017",Medio,0.000000,266332.372
"28026",Bajo,0.000000,88537.702
"28007",Muy bajo,0.000000,93043.138
"28034",Bajo,0.000000,291508.526
"28036",Bajo,0.000000,54465.754
"28042",Bajo,0.000000,128824.806
"28006",Muy bajo,0.000000,145013.888
"28031",Bajo,0.000000,47999.600
"28035",Alto,0.000000,691875.587
"28014",Bajo,0.000000,244156.163
"28024",Muy bajo,0.000000,92290.794
"28038",Medio,0.000000,11450.147
"28009",Medio,0.000000,4842.808
"28003",Medio,0.000000,166193.562
"28043",Medio,0.000000,87073.132
"28011",Medio,0.000000,73030.763
"28021",Medio,0.000000,163721.568
"28013",Bajo,0.000000,120934.779
"28030",Bajo,0.000000,135893.522
"28022",Alto,0.000000,463325.149
"28032",Bajo,0.000000,314693.108
"28033",Bajo,0.000000,158370.439
"28025",Muy bajo,0.000000,63887.221
"31050",Alto,0.000000,88339.769
"31041",Medio,0.000000,10228.381
"31059",Alto,0.000000,77153.212
"31011",Medio,0.000000,60286.881
"31021",Medio,0.000000,46995.941
"31023",Muy bajo,0.000000,29285.770
"31069",Medio,0.000000,54594.400
"31068",Alto,0.000000,13426.840
"31067",Medio,0.000000,17812.367
"31066",Medio,0.000000,51381.622
"31065",Bajo,0.000000,45211.117
"31064",Muy bajo,0.000000,2616.398
"31063",Muy bajo,0.000000,16064.043
"31062",Medio,0.000000,19878.202
"31061",Bajo,0.000000,33756.267
"31060",Medio,0.000000,10345.654
"31058",Medio,0.000000,105504.157
"31057",Bajo,0.000000,66527.474
"31056",Medio,0.000000,86292.960
"31055",Bajo,0.000000,25938.751
"31054",Alto,0.000000,7163.877
"31053",Medio,0.000000,39733.881
"31051",Alto,0.000000,4721.844
"31049",Bajo,0.000000,9361.731
"31048",Medio,0.000000,91083.739
"31047",Bajo,0.000000,12677.793
"31046",Bajo,0.000000,10040.902
"31045",Bajo,0.000000,15773.817
"31044",Muy bajo,0.000000,35584.330
"31043",Medio,0.000000,13735.021
"31042",Medio,0.000000,19968.235
"31040",Medio,0.000000,45874.738
"31039",Alto,0.000000,13676.039
"31038",Medio,0.000000,83964.869
"31037",Medio,0.000000,19757.146
"31035",Medio,0.000000,12065.480
"31034",Medio,0.000000,9491.025
"31032",Alto,0.000000,73527.909
"31031",Alto,0.000000,13340.905
"31030",Alto,0.000000,30955.523
"31029",Alto,0.000000,50647.278
"31028",Alto,0.000000,43225.142
"31027",Alto,0.000000,20753.275
"31026",Alto,0.000000,17410.638
"31025",Bajo,0.000000,7991.305
"31024",Muy bajo,0.000000,8383.769
"31022",Bajo,0.000000,47379.928
"31020",Medio,0.000000,4427.377
"31019",Alto,0.000000,139837.559
"31018",Bajo,0.000000,16940.663
"31017",Medio,0.000000,44348.833
"31016",Bajo,0.000000,11465.409
"31106",Alto,0.000000,13177.446
"31105",Medio,0.000000,4950.208
"31104",Medio,0.000000,147423.112
"31103",Medio,0.000000,11076.671
"31102",Alto,0.000000,107823.941
"31101",Bajo,0.000000,34909.484
"31100",Medio,0.000000,13080.647
"31099",Alto,0.000000,18767.348
"31098",Medio,0.000000,76558.908
"31097",Alto,0.000000,41322.686
"31096",Medio,0.000000,388484.036
"31095",Medio,0.000000,7089.704
"31094",Bajo,0.000000,23020.501
"31093",Medio,0.000000,17226.725
"31092",Medio,0.000000,50237.429
"31091",Alto,0.000000,47052.048
"31090",Bajo,0.000000,13457.313
"31089",Medio,0.000000,33992.045
"31088",Medio,0.000000,7786.394
"31087",Bajo,0.000000,33686.248
"31086",Medio,0.000000,10870.060
"31085",Alto,0.000000,70656.205
"31084",Alto,0.000000,33757.186
"31083",Alto,0.000000,6517.162
"31082",Alto,0.000000,5794.824
"31081",Medio,0.000000,27312.695
"31080",Bajo,0.000000,28100.509
"31079",Medio,0.000000,276839.312
"31078",Medio,0.000000,7979.123
"31077",Alto,0.000000,19961.838
"31076",Bajo,0.000000,36752.660
"31075",Bajo,0.000000,22461.181
"31074",Medio,0.000000,10248.872
"31073",Bajo,0.000000,24141.397
"31072",Alto,0.000000,8790.537
"31071",Medio,0.000000,22155.762
"31070",Medio,0.000000,30721.890
"31014",Medio,0.000000,13589.817
"31013",Alto,0.000000,6333.983
"31012",Alto,0.000000,54253.941
"31010",Muy bajo,0.000000,35625.969
"31009",Alto,0.000000,12880.869
"31008",Alto,0.000000,29074.940
"31007",Medio,0.000000,10147.405
"31006",Alto,0.000000,65434.242
"31005",Medio,0.000000,7170.568
"31004",Alto,0.000000,10846.906
"31003",Bajo,0.000000,7645.684
"31002",Medio,0.000000,13725.173
"31001",Medio,0.000000,29268.949
"31033",Bajo,0.000000,58630.813
"31036",Muy bajo,0.000000,19981.434
"31015",Muy bajo,0.000000,9348.401
"31052",Alto,0.000000,32060.085
"04007",Bajo,0.000000,218708.349
"04003",Bajo,0.000000,857345.237
"04001",Medio,0.000000,210197.723
"04005",Muy bajo,0.000000,127497.735
"04002",Medio,0.000000,324391.287
"04011",Bajo,0.000000,566954.726
"04010",Alto,0.000000,1398749.888
"04009",Medio,0.000000,478326.828
"04008",Bajo,0.000000,105854.094
"04006",Alto,0.000000,777994.138
"04004",Alto,0.000000,685536.148
"23004",Muy alto,0.000000,1599783.817
"23005",Alto,0.000000,210879.636
"23006",Medio,0.000000,466400.330
"23008",Muy alto,0.000000,211528.708
"23009",Alto,0.000000,201845.006
"23002",Alto,0.000000,1315245.142
"23001",Muy alto,0.000000,48808.089
"23007",Muy alto,0.000000,333528.661
"23003",Medio,0.000000,94484.825
